User,LP Balance,LP Balance - withdrawn,is_contract,contract_type,events,withdrawn_eth,withdrawn_crv,eth_to_redeem,crv_to_redeem
0xD22581871a3f9908568124d9a50EAA1bC122117C,105427096392713085006,105427096392713085006,False,,[],0,0,2147986690408739328,5664590402943378784256
0x47CF2D6B0aA4FEf03B61878ccFE6f982F1Cd966d,104838317155377432437,104838317155377432437,False,,[],0,0,2135990818297502464,5632955336329759031296
0x3Ed12F7598F9263149f527E1e74437EB40bf7187,104178440429538447691,104178440429538447691,False,,[],0,0,2122546395820638976,5597500206707393953792
0xAF1f459738f427247617E139C3c0ca4311DAF14A,103391937280865101530,103391937280865101530,False,,[],0,0,2106522068554507008,5555241448377712377856
0xD221734b9aDd3699E8cC7a790FB18ED967ba95D5,103021535786847888855,103021535786847888855,False,,[],0,0,2098975455715120384,5535339802405881511936
0x23480be705c2F230A53D9B86FC03212c46bC0E64,102780770656311715825,102780770656311715825,False,,[],0,0,2094070072624801792,5522403509038583119872
0xd8Dcc4d5068b66e32d6E6d947D90d0a4239c0EBe,102715380143484641314,102715380143484641314,False,,[],0,0,2092737796995125248,5518890081427677773824
0x6268d161271BcDFAb3e3390a38168C995e93a087,101695872707498331075,101695872707498331075,False,,[],0,0,2071966207164802304,5464112019285992275968
0x564E67F219d0aA971f76DA43bd96043740244b51,100055128359690925675,62954018708132255339,False,,"[AttributeDict({'args': AttributeDict({'provider': '0x564E67F219d0aA971f76DA43bd96043740244b51', 'token_amount': 100055128359690925675, 'coin_index': 0, 'coin_amount': 1511806593517289541}), 'event': 'RemoveLiquidityOne', 'logIndex': 51, 'transactionIndex': 10, 'transactionHash': HexBytes('0x793bed21f5889ea3f1084bf2b0d602404b4b19b9c79e56a2c769be8b918e172e'), 'address': '0x8301AE4fc9c624d1D396cbDAa1ed877821D7C511', 'blockHash': HexBytes('0x67ef596028a39322678e3f4e71a8d9a9f95e21e6a4e420dc0dd664a6bd243339'), 'blockNumber': 17808478})]",1511806593517289541,0,526730854419185664,5375954941985361494016
0x7C88857621f5AA302839331A2Ba4058851297AFC,100006521582944943361,100006521582944943361,False,,[],0,0,2037547126538215936,5373343303322302414848
0xca1f3c18c62c310a2394De61C8A45F6f74B89594,99420625041714730455,99420625041714730455,False,,[],0,0,2025609986888356096,5341863123765731262464
0x8D1b041D61e2FC1068eB9da2B06026aFD001645B,98974823588562165066,98974823588562165066,False,,[],0,0,2016527164533374208,5317910243343610150912
0x04446f57C6B5bf61d46d44EB0fbf37d7f34b27B4,98343736876975947949,98343736876975947949,False,,[],0,0,2003669313910877952,5284001999142706479104
0x706Bb93945EbeE4B72ED4F6976f11c86080407b4,98151748208105224194,95387226164464577858,False,,"[AttributeDict({'args': AttributeDict({'provider': '0x706Bb93945EbeE4B72ED4F6976f11c86080407b4', 'token_amounts': [100111115607410049, 33065845197003215749], 'token_supply': 547281834307423918493371}), 'event': 'RemoveLiquidity', 'logIndex': 171, 'transactionIndex': 53, 'transactionHash': HexBytes('0xd32a273da4552de0e47f98b66cdd6ed1afd981773edce2b3a912b28fc4ad161b'), 'address': '0x8301AE4fc9c624d1D396cbDAa1ed877821D7C511', 'blockHash': HexBytes('0xb68bb185d6d9059feac22c276f04217fc7917ec61fd21448a304898cde2ef010'), 'blockNumber': 17813366})]",100111115607410049,33065845197003215749,1899646593796146176,5240620616400136830976
0x0A964105897435631896D613498d9faE8B81124e,97929869618106473052,97929869618106473052,False,,[],0,0,1995237123382399744,5261764940711808991232
0x1b767CFe79a0F8E0b3e02B0da7A43C265Db2441f,96203666735519179276,93494013955769314508,False,,"[AttributeDict({'args': AttributeDict({'provider': '0x1b767CFe79a0F8E0b3e02B0da7A43C265Db2441f', 'token_amounts': [98124145297913205, 32409565899082764300], 'token_supply': 547185630640688399314095}), 'event': 'RemoveLiquidity', 'logIndex': 244, 'transactionIndex': 79, 'transactionHash': HexBytes('0x009e4907d77b0e7a77e43412d5819f559f8c777dfcd51bb6ac48251c408e2b93'), 'address': '0x8301AE4fc9c624d1D396cbDAa1ed877821D7C511', 'blockHash': HexBytes('0x69bc75dffea684411c0f75f2410582fdac491870113376251912853c26b2b0c8'), 'blockNumber': 17813414})]",98124145297913205,32409565899082764300,1861943074486544640,5136606616506668679168
0xA3ae519321A48D5D62F05bd45A88f71d412009D1,94721458565568107621,94280598880073338021,False,,"[AttributeDict({'args': AttributeDict({'provider': '0xA3ae519321A48D5D62F05bd45A88f71d412009D1', 'token_amount': 113574961392889191486, 'coin_index': 0, 'coin_amount': 17964276152558438}), 'event': 'RemoveLiquidityOne', 'logIndex': 323, 'transactionIndex': 146, 'transactionHash': HexBytes('0x4854d85141804a3c4cccb29b74c396ee5e69694b39e7c1c5878eef9a37756ad5'), 'address': '0x8301AE4fc9c624d1D396cbDAa1ed877821D7C511', 'blockHash': HexBytes('0x545219851b4050f5fa87aa2ed28a7aa8be25cfebfdb5d91bd30f02a440352261'), 'blockNumber': 17935850})]",17964276152558438,0,1911904223090354688,5089377242683900166144
0xe16F4F24fbc389441a83222b6fe7c61A1B0D50fF,94086011824666750315,94086011824666750315,False,,[],0,0,1916921816761633536,5055234734417493622784
0x06dFf07d5D6b31f0084D5D9fB277a008aecD43c6,92412641721344911685,92412641721344911685,False,,[],0,0,1882828335739693568,4965324677589784068096
0x4E08D1F057b7Ca414C4942D2957B30D4622e65F9,92059609147794258541,92059609147794258541,False,,[],0,0,1875635599761810944,4946356262481278533632
0x3bd87e2B0164c978Ec82be383B18CE7ed10F8e51,91861350826741517082,91861350826741517082,False,,[],0,0,1871596256467201280,4935703856969172385792
0x7B48E3eeF413cFFc23589975D61AdDeC626168d8,90743413997575452457,90743413997575452457,False,,[],0,0,1848819252149244672,4875637190521278955520
0x8c7819768022e5F9ef54E239532a238dBaAc8C47,90707801671433801530,90707801671433801530,False,,[],0,0,1848093681539941120,4873723742766470529024
0xc8A36E8573d50aFEd61FDEc853092fFcAC239d84,90125637105609748480,90125637105609748480,False,,[],0,0,1836232577688995584,4842444081983472533504
0x223b9a8b7477DdcD513734663a8Fb8F732E13D55,89971226972954783065,89971226972954783065,False,,[],0,0,1833086603635307776,4834147636520378433536
0x82c7786D75BC249e584d089ea80e48eC19B5D0F3,88751399382504106881,88751399382504106881,False,,[],0,0,1808233662422535168,4768606386703788146688
0xD2c486831B45B49a31152b3F7f67a94A0DBE185d,88718412971409257085,88718412971409257085,False,,[],0,0,1807561592580716032,4766834029177983729664
0x4a841703D9D30355CAf7F8ad5C986cA96cb49616,85489619953132434961,85489619953132434961,False,,[],0,0,1741777703365849600,4593351209578243555328
0xC8149bEd003E0298978BB6eb8cD8DEb848FF63A0,84618857305130576302,84618857305130576302,False,,[],0,0,1724036661049309696,4546565194332794519552
0xeBe2Eb875eCCfb50A99675420f58174ddF564Cf7,84400824047643875225,84400824047643875225,False,,[],0,0,1719594420380901376,4534850282890283450368
0x5801d48030a9231B271dEF344D723a7a9F95a6a8,84267587509773540777,84267587509773540777,False,,[],0,0,1716879840165625600,4527691493171457949696
0x4aa01d56D056141766E4e7b61efF5b5375aa6bb1,83419673359617699085,83419673359617699085,False,,[],0,0,1699604316401225984,4482133126092835782656
0xBA2258096034783747c1c62881AE09e4f318099c,82068603769887901407,82068603769887901407,False,,[],0,0,1672077431986754048,4409540252974297120768
0xc114C61A1f858fCD9b272C693D5F4E98aBE87590,79605201693565642557,79605201693565642557,False,,[],0,0,1621887726928812544,4277181834336389300224
0xe97Ae820FcE388B74afE5040A5DCc4C1D38d6445,79524589370926937561,79524589370926937561,False,,[],0,0,1620245319976183552,4272850539965184999424
0x0E0853315e44a3aED32f1Bf386039351A81B0dC5,79338124450027746185,79338124450027746185,False,,[],0,0,1616446257097436928,4262831793005896138752
0xD23CBD95caA76FeDAD91FE29B5F6C42C871F75Db,78808548246473340157,78808548246473340157,False,,[],0,0,1605656596035779584,4234377701193415655424
0x07Bfa86064AD12B7346Fa734e31D822031Ad1f7e,78382702236827496394,78382702236827496394,False,,[],0,0,1596980348731427584,4211497025333899558912
0xADcBcfE2E329761A8fc9BB39A815393DbC26a91E,78050614143185852547,78050614143185852547,False,,[],0,0,1590214338572820992,4193653955643665022976
0x62138035B5946938894D2FbD635fE02796D788F1,76456547871621349376,76456547871621349376,False,,[],0,0,1714823952469047040,4522269782800732782592
0x79CBC6DaA5F2c98387207221a9A1BBB85c0F33f6,75170280969487063563,75170280969487063563,False,,[],0,0,1531530019903911936,4038893858749434822656
0xb734Ec7A75d65406fde5bcf9156cAB673ba1e1C5,73729225660788899840,73304853535570101184,False,,"[AttributeDict({'args': AttributeDict({'provider': '0xb734Ec7A75d65406fde5bcf9156cAB673ba1e1C5', 'token_amount': 73729225660788889999, 'coin_index': 0, 'coin_amount': 17292436345870083}), 'event': 'RemoveLiquidityOne', 'logIndex': 278, 'transactionIndex': 73, 'transactionHash': HexBytes('0xaed8ce2af5607ac7a54b580b5ec11da15c96fd06f7325b61c037016699aa8e2d'), 'address': '0x8301AE4fc9c624d1D396cbDAa1ed877821D7C511', 'blockHash': HexBytes('0xf74c8344b32321af29f7638c15a5340a7e51da4c9385b25d251a8b06c13b5973'), 'blockNumber': 17902021})]",17292436345870083,0,1484877317277954560,3961466059340493357056
0x0cD25946115f3c474A123b9147E7c5fA89c1e721,72968468846481665021,70913253893110652509,False,,"[AttributeDict({'args': AttributeDict({'provider': '0x0cD25946115f3c474A123b9147E7c5fA89c1e721', 'token_amounts': [74425111663804195, 24581977796508285736], 'token_supply': 408994701885841016491960}), 'event': 'RemoveLiquidity', 'logIndex': 154, 'transactionIndex': 56, 'transactionHash': HexBytes('0x38c91c67bcd6179c5fd00afb5c9d6cc4ebb73a993d9cf47587c72fa1abff0a87'), 'address': '0x8301AE4fc9c624d1D396cbDAa1ed877821D7C511', 'blockHash': HexBytes('0x0924b13f4dd7379af95e7343bfdac8ced88e84c02f3263d2d9e6815081838b7d'), 'blockNumber': 17838110})]",74425111663804195,24581977796508285736,1412244874180371712,3896008671931581071360
0xBF3368d8692CC80b62f4BA0b0724297a07944e85,72743495331988596110,72743495331988596110,False,,[],0,0,1482086343390194944,3908502838769444454400
0xB8884F6E8f676c1CA8531A7acb56982a6FD5a8de,71685069992186000182,71685069992186000182,False,,[],0,0,1460521834639819776,3851633720419219406848
0xcDb31D80a0667373e1fEF8fE18B0578E25E0c7A1,71505858265964043367,71505858265964043367,False,,[],0,0,1456870549383361280,3842004687094897704960
0x4421e3A808839DEA4C0E55288a13d6f8656818E9,70415807090414367911,70415807090414367911,False,,[],0,0,1434661691347250688,3783436314835690192896
0x424D7D7010c1AbA69cC6925D6Be74BB7A76f811f,70001323764302776542,70001323764302776542,False,,[],0,0,1426216948976962048,3761166155155621019648
0xEEF39F3EF4b26C2044384a82FC7227B61F2D6700,70000000898149762815,70000000898149762815,False,,[],0,0,1426189996713387520,3761095077651153944576
0xa9874A1B6872E97D86e4A05dd48d405159d1ABAc,69819130192492256589,69819130192492256589,False,,[],0,0,1422504911173423872,3751376907479563632640
0x2DD2d6440D36259632920ea17741aFf5972c8a9D,69694275456369956033,69694275456369956033,False,,[],0,0,1419961102981778176,3744668471373480329216
0x02B29E4F064D478B04E6bbA0e03E8f734cFf0658,69500032688760424343,69500032688760424343,False,,[],0,0,1416003573145432576,3734231821262738948096
0x519a832967cF358BBD9b00FCF764fA65E1eFEeD7,67886680074912715875,67886680074912715875,False,,[],0,0,1383132897009458432,3647546499882713350144
0xC89F54E7dee2D45Ec11fca623cf7f772c6F34a19,66983192802679133683,66983192802679133683,False,,[],0,0,1364725118533966080,3599002192901025300480
0xe632ff9051a9B40B2C374d734524C76E27E6DDf3,65616143486690558261,65616143486690558261,False,,[],0,0,1336872660898807296,3525550730225302634496
0x754A68b2FaCaC412bB48c4A810971756Dc039Aab,65403350028408772066,65403350028408772066,False,,[],0,0,1332537176646327040,3514117352822000844800
0x3D71D7DC971e9f8405f287A340E8f65a7a1d392a,64649177096616797875,64649177096616797875,False,,[],0,0,1317171549827568640,3473595694749628497920
0x00E1FB4e5add775454CF5C8231b2Ba54A7b5B0C5,62691267594586513554,62691267594586513554,False,,[],0,0,1277280822535599616,3368397356234076848128
0x7a68b49574a40F4DdB25dB04437B3d992B3a4799,61331365127785632903,61331365127785632903,False,,[],0,0,1249573975824565760,3295329893257720627200
0x4f5E5Baf5648e62D522499b72bE458dc68D383a3,61192012325463806255,61192012325463806255,False,,[],0,0,1246734781965489408,3287842477084225044480
0xb21c04Afce3cbEC2CBEa386abE4F02Ef1cf8334d,60953442931811986764,60953442931811986764,False,,[],0,0,1241874135131451904,3275024160503806033920
0x0aEA922411FFa9E73F064AC995ef0A69c0A980bD,60104120459725594638,60104120459725594638,False,,[],0,0,1224569918015284480,3229390124387856809984
0x7B6bF7124544eB0aD8912A4287928FCa5A517E21,60089349897799642473,60089349897799642473,False,,[],0,0,1224268980481079552,3228596503144413265920
0xF3bF442345450763D3eC1045B66D27419234B15c,60028796837089055607,34999610249451606903,False,,"[AttributeDict({'args': AttributeDict({'provider': '0xF3bF442345450763D3eC1045B66D27419234B15c', 'token_amount': 60028796837089055607, 'coin_index': 0, 'coin_amount': 1019896430832901397}), 'event': 'RemoveLiquidityOne', 'logIndex': 345, 'transactionIndex': 144, 'transactionHash': HexBytes('0x5f58c78c74c3ac771c3d74dc569e1012346a662d306d446d562ead37ab4e9771'), 'address': '0x8301AE4fc9c624d1D396cbDAa1ed877821D7C511', 'blockHash': HexBytes('0x1aa4351fcd8d7e9bb18c2cc2908f7b58cf2ae64b89ad1f80e36a28b5c4308ab3'), 'blockNumber': 17808228})]",1019896430832901397,0,203138832957496064,3225342991492225957888
0x2c07a1ea9f6c91e66b5cC95CF67A6e1441C24F4D,59282019844996302287,59282019844996302287,False,,[],0,0,1207820322901353216,3185218716734717427712
0x56ef4a64d8F2e02e244EC3dC172e4F19c4E27841,59076536112806188024,59076536112806188024,False,,[],0,0,1203633768050257152,3174178090395267760128
0x7488F7A54521cB7BA9ee4d42Bb2075C77797f6e4,58649813827552015693,56997895179726052973,False,,"[AttributeDict({'args': AttributeDict({'provider': '0x7488F7A54521cB7BA9ee4d42Bb2075C77797f6e4', 'token_amounts': [59820618579244794, 19758238648415114561], 'token_supply': 409067670354687498156981}), 'event': 'RemoveLiquidity', 'logIndex': 223, 'transactionIndex': 84, 'transactionHash': HexBytes('0x533ffc1f202414410541050a6704b9e4ab8416a966c39bd31d2054404a3b3850'), 'address': '0x8301AE4fc9c624d1D396cbDAa1ed877821D7C511', 'blockHash': HexBytes('0xfce6b208c8e036f5988d5fe2989492fb4f01d2695dadd7f56b674efe861e2e46'), 'blockNumber': 17837839})]",59820618579244794,19758238648415114561,1135119048802504192,3131492093661123969024
0x679eeDdb9CE815Ee39cE6567E407f9a972dEa194,58594808793315096612,58594808793315096612,False,,[],0,0,1193818986973305600,3148294915725823311872
0x2588251557b079607005001293D53fAE7db6FC5A,57594762932478506936,57594762932478506936,False,,[],0,0,1173443910049307136,3094562522634993008640
0x0DACD8dcb1423d4CcDDF83758f2D04b8eb8C3170,57581101240314871808,57581101240314871808,False,,[],0,0,1291471487598870784,3405820448978422988800
0x68d90e84567017cd1C1E14fb8C077c53a922cca9,57238859311463266765,57238859311463266765,False,,[],0,0,1166192678941116672,3075439846350084112384
0x5cdE3225Ae233dA62176b12C45bfeAa90c07F068,56404155122605199502,56404155122605199502,False,,[],0,0,1149186296811261696,3030591249553968070656
0x434451AF66dcbf4f5073a8a693587A28C49eD57B,56040310836408862808,56040310836408862808,False,,[],0,0,1141773281458739584,3011041921892734730240
0x68E2505bf0bf47aCA719a2F10197AB2E671218B3,55988923449701122493,55988923449701122493,False,,[],0,0,1140726307516747008,3008280881253877022720
0x0053510744E81AF9129B3f3387e7392822CAD1CF,55703678856045977600,55703678856045977600,False,,[],0,0,1134914693504349312,2992954709491623919616
0xDecE28A320E8684508b9a6884FBA8Bd0AD0cDCe6,55211873730893269718,55211873730893269718,False,,[],0,0,1124894585778269056,2966530055039592431616
0x64C4DC144119c794bb92fdE8C04eA6BD095b7Ba8,54835082098916130816,54835082098916130816,False,,[],0,0,1227151735064121344,3236198796034799304704
0xDb72303bbD221BFF3616EE8858480Baa0e994A66,54254170487208902493,54254170487208902493,False,,[],0,0,1105382203372018176,2915072727761657790464
0xCA470F6df6801aE03FA7c134F2F871B202d2c5C2,53931188490771005027,53931188490771005027,False,,[],0,0,1098801722135904000,2897718928027569618944
0x473C6494180ad9Cd726f8a7a51cF8e88Bbf72bc6,53768378715723830196,53768378715723830196,False,,[],0,0,1095484612570758656,2888971170375189135360
0xe0Ba988fB42c2d7E2E889Bb63EFe1C3f0d54e12e,53277691559125704785,53277691559125704785,False,,[],0,0,1085487282495374592,2862606584294210011136
0x341dD111e778e8fb9c144b1e99cC0BB16156627C,52171869303896543281,52171869303896543281,False,,[],0,0,1062957102233726208,2803190833043707265024
0xb9705602b8C0483D4Aa18A2CBA466BA2E6dBF83d,51940437043204610452,51940437043204610452,False,,[],0,0,1058241868364003072,2790755994110424252416
0xb8Aa5d63491c087D40Fee4311A89b1dCd74b0FDb,51642299245281198080,51642299245281198080,False,,[],0,0,1052167566369933184,2774737071398365691904
0xc279bD4312a979BA130136113DB850842B238030,51431496409074408762,51431496409074408762,False,,[],0,0,1047872639335369600,2763410649977802719232
0xdFc17531f577bc4C735B168df016cbc3A11F4F11,51338772010838789923,51338772010838789923,False,,[],0,0,1045983459227967488,2758428574644838072320
0x1AD47aa9a616627FE514129B55c654f656706822,51158163526006792192,51158163526006792192,False,,[],0,0,1144866146464184192,3019198310154203299840
0xd75daB5E2490016166076cA617341caeAD6fa0fA,50956261484384734901,49521037856615814165,False,,"[AttributeDict({'args': AttributeDict({'provider': '0xd75daB5E2490016166076cA617341caeAD6fa0fA', 'token_amounts': [51973482668578688, 17166396776634748163], 'token_supply': 514921460281291295332626}), 'event': 'RemoveLiquidity', 'logIndex': 302, 'transactionIndex': 121, 'transactionHash': HexBytes('0x143cf3a70a5def5b89796daed45be9dc393214f8ffe00f54738bc6536af23c64'), 'address': '0x8301AE4fc9c624d1D396cbDAa1ed877821D7C511', 'blockHash': HexBytes('0xaed9be4443135d4fa3e30c60f203ce56bbcfbbc661bdb469f26fa2161d437896'), 'blockNumber': 17819127})]",51973482668578688,17166396776634748163,986216652567006336,2720709914443387502592
0xe42Ec31ca69E7A0ef81CF451691e32C8b0A11934,50669608276169805215,50669608276169805215,False,,[],0,0,1032349821909350016,2722474454697495232512
0xeCb456EA5365865EbAb8a2661B0c503410e9B347,50361456528345709163,50361456528345709163,True,,[],0,0,1026071494272527360,2705917483168350339072
0x2Dc0c64207a9Fa12533A491784Df883098950dD6,50345120822180446858,50345120822180446858,False,,[],0,0,1025738668266481280,2705039766836066910208
0x802DED593C82aea40E9C84938C31a1Cfc19c43d8,50271871891603310506,50271871891603310506,False,,[],0,0,1024246284113357312,2701104106997466267648
0xd71FE69B6cd5E599992CE51746659aE195cF04F8,50254684326322218945,50254684326322218945,False,,[],0,0,1023896102208253952,2700180620335378857984
0x19be45e812fBe15597f3A052be1f5F2F0Dc201B2,50238803753909763331,50238803753909763331,False,,[],0,0,1023572549162166400,2699327358307316269056
0xB1DD9553cb97003e1058441BA63f92146cfDcbb9,49668842868515722284,49668842868515722284,False,,[],0,0,1011960084835921408,2668703400407254695936
0x4Fe992E566F8a28248acC4cB401b7FfD7dF959B0,48396875651598705513,47033739161166522153,False,,"[AttributeDict({'args': AttributeDict({'provider': '0x4Fe992E566F8a28248acC4cB401b7FfD7dF959B0', 'token_amounts': [49363004753842462, 16304178249799405144], 'token_supply': 410869265348901284102505}), 'event': 'RemoveLiquidity', 'logIndex': 208, 'transactionIndex': 106, 'transactionHash': HexBytes('0x40a18f83d0f6aae2c3512aa73c343abd14a0cf22b17f92145124893219bbc2e3'), 'address': '0x8301AE4fc9c624d1D396cbDAa1ed877821D7C511', 'blockHash': HexBytes('0xacdf9f1ac45ea5b73679a93da5a39b3ff30b45128c283fbfcbdc7750df71107e'), 'blockNumber': 17832766})]",49363004753842462,16304178249799405144,936681838687241088,2584056513913194283008
0xDaA9AceC36f82C3C67CcC77C2Ce070910cE87f6B,48236019165959311519,48236019165959311519,False,,[],0,0,982767530472771328,2591717884611793518592
0x66A00595FDCD614dC4c667404c69339E04F12497,47916727016645464482,47916727016645464482,False,,[],0,0,976262226707945728,2574562340101668470784
0x61ea25c24067738f1f587cC9E9784A7939648559,45879288140992304307,45879288140992304307,False,,[],0,0,934751156620969344,2465090893988633772032
0x3Ed58A9445F3e2762d7C03396312786532193716,45727462809991217675,45727462809991217675,False,,[],0,0,931657845684637952,2456933329734858702848
0x73d388E3322c45b4451Dee63d88273308Ce7fF5b,44672774676943305759,44499337751225455903,False,,"[AttributeDict({'args': AttributeDict({'provider': '0x73d388E3322c45b4451Dee63d88273308Ce7fF5b', 'token_amount': 44672774676943305759, 'coin_index': 0, 'coin_amount': 7067257295594075}), 'event': 'RemoveLiquidityOne', 'logIndex': 157, 'transactionIndex': 107, 'transactionHash': HexBytes('0x269fb7319d6876c5193e1a1a0d24a3f0fea8e3fea3cb58cc2b3cfafc8624da6b'), 'address': '0x8301AE4fc9c624d1D396cbDAa1ed877821D7C511', 'blockHash': HexBytes('0xdb72e1b7905cd6f87402ea3a5b0a791b1d0a36e67898e7a1a2856c35f907f7d5'), 'blockNumber': 17928228})]",7067257295594075,0,903102222021822720,2400265011238188089344
0x512903CF5468616B32532D9e26991446C01A335F,44197468364463382528,44197468364463382528,False,,[],0,0,900485520752617472,2374726836819507281920
0x73D23cDaBBb25B0E039470ea940514Ca30744277,43129553753098870784,43129553753098870784,False,,[],0,0,878727676230755712,2317347860582080184320
0x3b56376DF56d3DE23a9776C5f0138DeD3a26E38E,42655181069279950909,42655181069279950909,False,,[],0,0,869062739549383424,2291859849965059440640
0xf8e23DBD5817d577188CFE8D55227D2072b8a3ED,42393953467458545819,26978908598848221339,False,,"[AttributeDict({'args': AttributeDict({'provider': '0xf8e23DBD5817d577188CFE8D55227D2072b8a3ED', 'token_amount': 42393953467458545819, 'coin_index': 0, 'coin_amount': 628136643097705417}), 'event': 'RemoveLiquidityOne', 'logIndex': 97, 'transactionIndex': 21, 'transactionHash': HexBytes('0xced9a490a184706a57203b8060f5f2381c1179dec2535077210b742d2e49d4e4'), 'address': '0x8301AE4fc9c624d1D396cbDAa1ed877821D7C511', 'blockHash': HexBytes('0xc1dc639b059cdd4fab478bed6f17425f6b2c28241007a622a10261589db2d98e'), 'blockNumber': 17808643})]",628136643097705417,0,235603808054493440,2277824109468617801728
0xFd186097B50370f400d0B428B9D5fF30b445a1aD,42176073232948202260,42176073232948202260,False,,[],0,0,859301328195724288,2266117419939760963584
0x9835ceDa536730648E0CDDe80086f6fC996CFD51,41861674049940596278,41861674049940596278,False,,[],0,0,852895714423908480,2249224774161827627008
0x5DF364Ad75DCDf78c5d7cBB9b579591C6a5913be,41633818693951027495,41633818693951027495,False,,[],0,0,848253356920474880,2236982122064212393984
0xC147aa68345580E99c297ceA34B721208089d816,41592202070344930161,41592202070344930161,False,,[],0,0,847405453898725504,2234746063832997429248
0x3cbD576fb4799af87972384cF1Fcb5030B5116B4,40790915159112192540,40790915159112192540,False,,[],0,0,831079920146800896,2191692974990774501376
0x6472AE6619181d29aBb74E9F95c746de268a2C76,40523299626737000448,40523299626737000448,False,,[],0,0,906869025157463936,2391561176599311679488
0xE71C54e216682A89c2e8B0353ff5b5EbaBf9DaF7,40323859449622098673,40323859449622098673,False,,[],0,0,821564060543429760,2166598104884873003008
0xc38d70E04fE154349F85C2e88851d903Efe59464,39865651244424960173,39865651244424960173,False,,[],0,0,812228461253724160,2141978610556382478336
0xc0020D88852f4EcA40Eed7D0B1Bdd9493B589131,38734481198152582964,38734481198152582964,False,,[],0,0,789181841484064512,2081200924293039128576
0x8786c42786f89211AEC0fd932C0C3F8714850B25,38496565854051590886,38496565854051590886,False,,[],0,0,784334520348809728,2068417749748543389696
0xcA6b9ea5aA456e4e2C4D1881a3A18A50a7F06c83,37916375090261166215,37916375090261166215,False,,[],0,0,772513631021860096,2037244141208653529088
0xCAA7Eb561Bd75D1A8d23234EB915BbCD3844Ee23,37728512544741400920,37728512544741400920,False,,[],0,0,768686092739864448,2027150299977745170432
0x3bB3256c141fDd8138c8A1457FB1C1d6C157a6FB,37516618825588848158,37516618825588848158,False,,[],0,0,764368939900659968,2015765265493968289792
0x3C3F95BB7470343D9B153bB0887ee766054D3372,37330264695068322377,37330264695068322377,False,,[],0,0,760572134280881408,2005752471293857628160
0xbDa9492F42067F96d4574B3104A339ce0d74810e,37244774709118574613,37244774709118574613,False,,[],0,0,758830349120648320,2001159100419306946560
0xa74967dFA057B9ed948Aa5601076aE0045AB1676,36957743489299905976,36957743489299905976,False,,[],0,0,752982334132113536,1985736933360153133056
0x40d7DBB25CCc3e917A76f5f53cB34328eF56027e,36725361542422764243,35690962528668711155,False,,"[AttributeDict({'args': AttributeDict({'provider': '0x40d7DBB25CCc3e917A76f5f53cB34328eF56027e', 'token_amounts': [37458496483446302, 12372220991836055197], 'token_supply': 408794095609123173970937}), 'event': 'RemoveLiquidity', 'logIndex': 63, 'transactionIndex': 34, 'transactionHash': HexBytes('0x449ee85b00462344a1e31008234ddf71ed5574e432732aa09dc4ef62d4d1f190'), 'address': '0x8301AE4fc9c624d1D396cbDAa1ed877821D7C511', 'blockHash': HexBytes('0xfefcdd3e89d687084183e7e2102fda1cf95d2b9532b3c674dede7cf78d8fa941'), 'blockNumber': 17839368})]",37458496483446302,12372220991836055197,710789254737230208,1960878846863739453440
0xa9c386AF3389fCe72daFA081C2C45D7B0F31c0fc,36349878493172899390,36349878493172899390,False,,[],0,0,740597606050610432,1953076390281929293824
0xda1Cd778E85dCbc51c0Af3b0767350c26b5c3619,35759496126844788685,35759496126844788685,False,,[],0,0,728569071560757504,1921355187661382090752
0x56881e662560DB7E58fD9cFEFa13Bf8359B6C7D0,35261192578345693722,35261192578345693722,False,,[],0,0,718416564031075840,1894581373384394276864
0x0d3556BF56C344FdaBb49dAB33Bb30BfF8D9E112,34357776837752622796,34357776837752622796,False,,[],0,0,700010242951424128,1846040909792671694848
0x4c7696346A5CB4b1E9f9aB248385C461F4F0BB66,33903868257219891051,33903868257219891051,False,,[],0,0,690762244827537408,1821652433992089337856
0x3BfCD762365960738d60cCC3615A24Ba99e3bE36,33581702041571436772,33581702041571436772,False,,[],0,0,684198384425515904,1804342466101889990656
0x775105aD18C19fb0da6718850322F03Cd844dEa5,33175144116371132416,33175144116371132416,False,,[],0,0,744076646684197120,1962251186509700136960
0x1f1D4Fc060bFA02db805880EAF4A375Ef8005FAc,32794381018054926791,32794381018054926791,False,,[],0,0,668157393660741888,1762039763414960570368
0x1ba3F6AaBeBcB3652f499F2A56B0170657A7b954,32687737932444952222,32687737932444952222,False,,[],0,0,665984632232682880,1756309837997719420928
0xda7396e1635869543E2F739Cf44273D1F1B14323,32678428814780391424,32678428814780391424,False,,[],0,0,731309028531932800,1928580900014582661120
0x11677DbEc8d80dD43b834e15e2625D7d3DdFa639,32479331262105735909,32479331262105735909,False,,[],0,0,661738525023075840,1745112162399072288768
0xd0E6e057d59392887B517bcFCBBf253cBB6A071c,32013305705113716629,32013305705113716629,False,,[],0,0,652243653893547392,1720072642313742712832
0xeB228dA9A9867d9325B2a27e6DB5D4409Bd01994,31827538129494089728,31827538129494089728,False,,[],0,0,712266985722269184,1878363934782115545088
0xFaBc9BB409A7D93830B20E968f8096Dafb518902,31783382189929539403,31783382189929539403,False,,[],0,0,647559159419869184,1707718868169457926144
0x1A222104Cd1e08bEa56e7F64CCBcE6CB28517B36,31706633059279161979,31706633059279161979,False,,[],0,0,645995461691503744,1703595142829466451968
